timestamp,temperature,rpm,vibration
2023-05-13 18:02:50.313842,42.08191088026774,279.0,0.36180229268152914
2023-05-13 18:02:51.712843,42.08191088026774,473.4,0.5635390733686295
2023-05-13 18:02:53.080599,42.08191088026774,692.4,0.8595959960126596
2023-05-13 18:02:54.443069,42.08191088026774,895.2,0.4881200487742128
2023-05-13 18:02:55.803085,42.08191088026774,905.4,0.4105831257718451
2023-05-13 18:02:57.175881,42.08191088026774,906.0,0.6909297012782073
2023-05-13 18:02:58.573213,42.08191088026774,905.4,0.5314592603864476
2023-05-13 18:02:59.934015,42.08191088026774,905.4,0.3626204395998366
2023-05-13 18:03:01.373207,42.08191088026774,997.8,0.8452847500574462
2023-05-13 18:03:02.780401,42.08191088026774,1220.4,0.7789825007842618
2023-05-13 18:03:04.178184,42.08191088026774,1373.4,0.9160240256757033
2023-05-13 18:03:05.550700,42.08191088026774,1372.2,1.2635891263458021
2023-05-13 18:03:06.965819,42.08191088026774,1371.6,0.45540364610815826
2023-05-13 18:03:08.304890,42.08191088026774,1374.6,0.4079690947053667
2023-05-13 18:03:09.639996,42.08191088026774,1375.2,0.3835652837347565
2023-05-13 18:03:10.993500,42.08191088026774,1375.8,0.7715390636077293
2023-05-13 18:03:12.444951,42.08191088026774,1375.8,0.7587267715137487
2023-05-13 18:03:13.798398,42.08191088026774,1375.8,0.9508141751052531
2023-05-13 18:03:15.171160,42.08191088026774,1375.8,0.8950936133783775
2023-05-13 18:03:16.527990,42.08191088026774,1375.8,1.26488828788633
2023-05-13 18:03:17.883021,42.08191088026774,1375.8,0.4728532797517737
2023-05-13 18:17:31.813686,42.08191088026774,1377.0,4.333313949360685
2023-05-13 18:17:33.791742,42.08191088026774,1377.0,4.015660558100859
2023-05-13 18:17:35.172149,42.08191088026774,1377.0,4.772297097518275
2023-05-13 18:17:36.642582,42.08191088026774,1376.4,3.534110914823229
2023-05-13 18:17:38.044924,42.08191088026774,1377.0,4.860807610941788
2023-05-13 18:17:39.387716,42.08191088026774,1377.0,4.336899721182217
2023-05-13 18:17:40.985261,42.08191088026774,1377.0,7.799059432489957
2023-05-13 18:17:42.396774,42.08191088026774,1377.0,10.553535590748252
2023-05-13 18:17:43.729785,42.08191088026774,1376.4,9.091581127907224
2023-05-13 18:17:45.065753,42.08191088026774,1376.4,13.357437159006968
2023-05-13 18:17:46.432283,42.08191088026774,1376.4,5.5255629723838044
2023-05-13 18:17:47.776187,42.08191088026774,1376.4,9.054945611697887
2023-05-13 18:17:49.157976,42.08191088026774,1376.4,8.063694945676968
